"","zero_interaction","weak_interaction","MeanIS_without_zero","MeanIS_with_zero","MeanICwithout_zero","connentance","negative_IS","positive_IS","MeanIS_Negative","MeanIS_Positive"
"17",88.9619349078809,95.2033114195276,0.0768924604533747,0.00848743983577548,1.88421164354216,0.110380650921191,3.84709033357682,7.19097475854233,0.0740265903443619,0.0784256686155329
"18",88.4993101209317,94.87866244623,0.0704238446861532,0.00809922797827117,1.7980286111762,0.115006898790683,3.91202012823634,7.58866975083191,0.0606973670799531,0.0754379219120232
"19",91.3318724129535,95.763330898466,0.0966961718585416,0.00838174754848814,1.86074795576437,0.086681275870465,3.02735167600032,5.64077591104618,0.0896340525252537,0.100486345256119
"20",86.5595325054785,94.067040012986,0.0651913417580828,0.00876202109823757,1.94516868380874,0.134404674945215,5.09698888077267,8.34347861374888,0.0620278149985152,0.0671239242532271
"21",89.5787679571463,95.4386819251684,0.0692988696219684,0.00722179600637995,1.60323871341635,0.104212320428537,3.64418472526581,6.77704731758786,0.0647967911274573,0.0717197477585378
"22",88.8483077672267,95.4386819251684,0.0633584998165361,0.00706554490284235,1.568550968431,0.111516922327733,3.66853339826313,7.48315883451019,0.0594838101016985,0.0652580223231594
"23",88.596704812921,95.7227497768038,0.0600337115402128,0.00684582133868996,1.51977233718917,0.11403295187079,3.36823309796283,8.03506208911614,0.0586163344675989,0.0606278645555005
"24",87.5740605470335,95.1870789708628,0.0580040088767343,0.00720754302331631,1.60007455117622,0.124259394529665,3.74969564158753,8.67624381137895,0.0548183295997049,0.0593807944950576
"25",89.1404918431946,95.8201444687931,0.0643330353105382,0.00698625121706843,1.55094777018919,0.108595081568055,3.01923545166788,7.84027270513757,0.0624023218589845,0.0650765398695216
"26",92.1353786218651,96.9645320996672,0.0754637941383319,0.00593494168655495,1.3175570544152,0.0786462137813489,2.22384546708871,5.64077591104618,0.0749693005356357,0.0756587455730639
"27",92.9226523821118,96.5668371073777,0.088844154255641,0.00628780963484449,1.39589373893548,0.0707734761788816,2.38616995373752,4.69117766415064,0.0763057233298862,0.0952218336538622
"28",91.469848226605,96.6074182290399,0.0888077811276679,0.00757543851677453,1.68174735072395,0.0853015177339502,2.27254281308335,6.25760896031166,0.0935643921854407,0.0870803477992939
"29",90.9991072153234,97.070043015989,0.0539471703035974,0.00485572695939368,1.0779713849854,0.0900089278467657,2.27254281308335,6.72834997159321,0.0619748160310262,0.0512357821206299
"30",88.9375862348835,95.9175391607824,0.0598005907706479,0.00661538878503312,1.46861631027735,0.110624137651165,3.16532748965181,7.89708627546465,0.0598149216792169,0.0597948466243561
"31",87.8987095203311,95.3412872331791,0.0605231323781726,0.00732408005647718,1.62594577253793,0.121012904796689,3.53867380894408,8.56261667072478,0.0597346553571445,0.0608489863887586
"32",86.7705543381219,95.1221491762032,0.0605797563469114,0.00801436594801279,1.77918924045884,0.132294456618781,3.9039039039039,9.32554175797419,0.0635085078947896,0.0593537080488005
"33",88.6454021589157,95.6091226361497,0.0708220760594163,0.00804156191925359,1.7852267460743,0.113545978410843,3.41693044395747,7.93766739712686,0.0751490916631364,0.0689594241482035
"34",86.8354841327814,95.2520087655223,0.0563752333998882,0.00742152654610978,1.64757889323637,0.131645158672186,3.74157941725509,9.42293644996348,0.0581299407925306,0.0556784891208114
"35",88.2071260449639,95.90942293645,0.0599306190690179,0.00706754236728212,1.56899440553663,0.117928739550361,3.16532748965181,8.6275464653843,0.0629955996646648,0.0588061200734372
"36",89.0917944971999,96.112328544761,0.0647302909358027,0.00706091315783774,1.56752272103998,0.109082055028001,2.69458647837026,8.21361902442984,0.0696488898998687,0.063116679417947
"37",87.8094310526743,95.4792630468306,0.0619846022153632,0.00755627566978943,1.67749319869325,0.121905689473257,3.40069799529259,8.78987095203311,0.0619190732328313,0.0620099546102671
"38",90.106322538755,96.6074182290399,0.0621080951796889,0.00614477461440149,1.36413996439713,0.0989367746124503,2.29689148608068,7.59678597516435,0.0651945293158332,0.0611749104996367
"39",88.6859832805779,95.6659362064767,0.0686644068836149,0.00776870247510422,1.72465194947314,0.113140167194221,3.03546790033277,8.27854881908936,0.0670015301800303,0.0692741283415959
"40",88.7022157292428,95.9337716094473,0.0644926802966422,0.0072862438903438,1.61754614365632,0.112977842707572,3.08416524632741,8.21361902442984,0.0678504579615056,0.0632318546912587
"41",88.8970051132213,95.9256553851149,0.0603075283877182,0.00669594179323095,1.48649907809727,0.111029948867787,3.12474636798961,7.97824851878906,0.0573705412877743,0.061457823437035
"42",88.9862835808782,95.8282606931256,0.0618203617199137,0.00680871932910664,1.51153569106167,0.110137164191218,3.20590861131402,7.80780780780781,0.0606968798292648,0.0622816666542238
"43",88.8077266455645,95.836376917458,0.0614217307145964,0.00687448800060291,1.52613633613385,0.111922733544355,3.29518707897086,7.89708627546465,0.0627887819336216,0.0608513064649312
"44",87.4766658550442,94.7650353055759,0.0711584716548406,0.00891141317777932,1.97833372546701,0.125233341449558,3.92013635256879,8.60319779238698,0.0713309148394324,0.0710798961282766
"45",86.4946027108189,94.8948948948949,0.0634718873865934,0.00857213055850105,1.90301298398723,0.135053972891811,3.92825257690123,9.57714471227985,0.0629326867210837,0.0636930510493958
"46",88.8320753185618,95.7227497768038,0.0621916693827198,0.00694551879479121,1.54190517244365,0.111679246814382,3.28707085463842,7.88085382679977,0.0618791825876062,0.0623220063055015
"47",88.6210534859184,95.6902848794741,0.0636056972878869,0.00723765827429734,1.60676013689401,0.113789465140816,3.27083840597354,8.10810810810811,0.0630805070575924,0.063817560814222
"48",87.9311744176609,95.5685415144875,0.0638417876828983,0.00770495400409624,1.71049978890937,0.120688255823391,3.61171982793604,8.45710575440305,0.0717404344060204,0.0604685652339642
"49",85.0255661066472,94.3916889862836,0.055355144041782,0.00828911945110688,1.84018451814573,0.149744338933528,4.73175878581284,10.24267510754,0.0584531024399416,0.0539239952730601
"50",89.1161431701972,95.4549143738333,0.0654666993835579,0.00712530183210382,1.58181700672705,0.108838568298028,3.71723074425777,7.166626085545,0.0632785770923109,0.066601648431566
"51",88.6454021589157,95.2520087655223,0.0647159720569536,0.00734823836601559,1.63130891725546,0.113545978410843,3.83085788491194,7.52373995617239,0.059532984584373,0.0673549904895944
"52",89.481373265157,95.7389822254687,0.0674007295010038,0.00708963115277176,1.57389811591533,0.10518626734843,3.31141952763574,7.20720720720721,0.0650071018440126,0.0685005043704322
"53",89.6193490788085,95.6497037578119,0.0752947281842966,0.00781608289487179,1.73517040266154,0.103806509211915,3.31953575196818,7.06111516922328,0.07309269257845,0.0763299380265854
"54",87.9311744176609,94.87866244623,0.067421019529782,0.00813692525288417,1.80639740614029,0.120688255823391,3.84709033357682,8.22173524876228,0.0599143252708357,0.0709335299727638
"55",87.4279685090496,94.951708465222,0.0637183841056372,0.00801069531528546,1.77837435999337,0.125720314909504,4.13115818521224,8.44087330573817,0.0598789798082334,0.0655974771704243
"56",88.2152422692963,94.5621296972648,0.074227456588034,0.00874752592856305,1.941950756141,0.117847577307037,4.43145848551254,7.35329924519114,0.0662004561656602,0.079064920418736
"57",87.6714552390228,94.7082217352488,0.0714258551218439,0.00880576851960725,1.95488061135281,0.123285447609772,4.35029624218813,7.97824851878906,0.0672738594576387,0.073689812065907
"58",88.9943998052106,95.5523090658226,0.0715108165721783,0.00787019456796314,1.74718319408782,0.110056001947894,3.59548737927116,7.41011281551822,0.072348587128926,0.0711043189197805
"59",87.6633390146904,94.5864783702622,0.0768894487778571,0.00948559062919754,2.10580111968185,0.123366609853096,4.65871276682087,7.67794821848876,0.0753461988989877,0.0778258392963255
"60",86.9896923950978,94.3511078646214,0.0795258251269486,0.0103465544743526,2.29693509330628,0.130103076049022,5.16191867543219,7.84838892947001,0.0826870102968017,0.0774467002375726
"61",86.348510672835,93.6287638990342,0.087568144365061,0.0119543558819927,2.65386700580239,0.13651489327165,5.82744907069231,7.82404025647269,0.0887952615707044,0.0866541711766253
"62",86.5108351594838,93.644996347699,0.089231919504167,0.0120366407122738,2.67213423812479,0.134891648405162,5.94107621134648,7.54808862916971,0.08857597333566,0.0897482126174436
"63",85.2365879392906,93.0281632984336,0.0894408081735322,0.0132045150610872,2.93140234356135,0.147634120607094,6.55790926061196,8.20550280009739,0.0915257093220418,0.0877745370281358
"64",86.145605064524,93.5394854313773,0.0894352957228762,0.0123907190811582,2.75073963601711,0.13854394935476,5.89237886535184,7.96201607012418,0.096159982440443,0.084458616256053
"65",86.8030192354517,93.7018099180261,0.0892820678334653,0.0117825373181734,2.6157232846345,0.131969807645483,5.89237886535184,7.30460189919649,0.0940313497060183,0.0854509804562724
"66",84.8064280496713,93.0768606444282,0.085226740626235,0.012948986157967,2.87467492706868,0.151935719503287,6.24137651164678,8.95219543868193,0.0913448043704837,0.080961290926029
"67",84.4249655060466,92.4681438194952,0.0857557330837578,0.0133564850083379,2.96513967185101,0.155750344939534,6.7445824202581,8.83045207369532,0.0853670741172268,0.0860525856583785
"68",86.6893920947975,94.0264588913238,0.0947603464733398,0.0126131781686777,2.80012555344644,0.133106079052025,5.63265968671374,7.67794821848876,0.104256662124837,0.0877937047586053
"69",87.3955036117198,93.9452966479994,0.0930710838554289,0.0117311414030907,2.60431339148614,0.126044963882802,5.74628682736791,6.85820956091226,0.0942612060123538,0.0920739164150705
"70",86.5838811784758,93.4826718610502,0.0936637882684715,0.012566045126839,2.78966201815826,0.134161188215242,6.07905202499797,7.33706679652626,0.0986521091871177,0.089530765737425
"71",83.0046262478695,92.5087249411574,0.0836744414966088,0.0142207840673564,3.15701406295313,0.169953737521305,7.29648567486405,9.69888807726646,0.0940716754913051,0.0758525893114774
"72",83.9298758217677,92.6791656521386,0.0809210036227121,0.0130041057684417,2.88691148059405,0.160701241782323,6.97183670156643,9.09828747666585,0.0862450297029079,0.0768413083480572
"73",84.8145442740037,92.9875821767714,0.0805225392840294,0.0122277145524242,2.71455263063818,0.151854557259963,6.85009333657982,8.33536238941644,0.085814411751276,0.076173619749116
"74",79.7743689635581,90.439087736385,0.0850945513953087,0.0172109099973305,3.82082201940737,0.202256310364418,9.26061196331467,10.9650190731272,0.0881023465878565,0.082554289134245
"75",81.503124746368,91.12085058031,0.0899290586474278,0.0166340657947803,3.69276260644122,0.18496875253632,8.83856829802776,9.65830695560425,0.0945789221914572,0.0856738473873874
"76",80.5291778264751,90.715039363688,0.085482003251413,0.0166440488434494,3.69497884324576,0.194708221735249,9.39858777696615,10.0722343965587,0.0905629990675402,0.0807408322964773
"77",83.0857884911939,92.0379839298758,0.0913185590965116,0.0154458142323781,3.42897075958793,0.169142115088061,8.27043259475692,8.64377891404918,0.0990695542571411,0.0839023487033834
"78",80.9836863890918,90.9341774206639,0.0905677424753811,0.0172226459394382,3.82342739855528,0.190163136109082,9.1875659443227,9.8287476665855,0.0945082325504747,0.0868843116207107
"79",83.3130427725022,92.4194464735005,0.0939003546904816,0.0156691120236694,3.4785428692546,0.166869572274978,7.62113464816167,9.06582257933609,0.103446801399314,0.0858751859710601
"80",83.0046262478695,92.0542163785407,0.0909193882795033,0.0154520898512523,3.43036394697802,0.169953737521305,8.26231637042448,8.73305738170603,0.0978656773488912,0.0843475274313277
"81",84.1084327570814,92.6061196331467,0.0919491511799168,0.0146121611890493,3.24389978396895,0.158915672429186,7.56432107783459,8.327246165084,0.0987353063944305,0.0857847294840816
"82",82.7043259475692,92.0542163785407,0.0891850724447874,0.0154251594334747,3.42438539423139,0.172956740524308,8.22173524876228,9.07393880366853,0.0960503853418317,0.0829645340148179
"83",82.0793766739713,91.599707815924,0.0899086561845419,0.016112191612326,3.57690653793637,0.179206233260287,8.6275464653843,9.29307686064443,0.0959928804994937,0.0842601579777352
"84",83.0614398181966,92.3626329031734,0.08982018163047,0.0152142455208823,3.37756250563587,0.169385601818034,7.79157535914293,9.1469848226605,0.102337576621142,0.0791576268912998
"85",85.6748640532424,93.442090739388,0.0858017518595951,0.0122912175985866,2.72865030688622,0.143251359467576,6.67153640126613,7.65359954549144,0.0949785090895738,0.077802500064216
"86",85.1310770229689,92.9226523821118,0.0935871369959344,0.0139153993163341,3.08921864822616,0.148689229770311,7.32083434786138,7.54808862916971,0.0997224077660402,0.0876365840554663
"87",86.0076292508725,93.4177420663907,0.0893434875360872,0.0125012720162499,2.77528238760747,0.139923707491275,6.59037415794173,7.40199659118578,0.0978054889432918,0.0818093371603744
"88",81.9576333089847,91.3886859832806,0.0885607692733366,0.0159784587366794,3.54721783954283,0.180423666910153,8.42464085707329,9.61772583394205,0.0922921358290921,0.0852922811004469
"89",83.4834834834835,92.1353786218651,0.0861171333009162,0.0142235505451964,3.15762822103359,0.165165165165165,7.28836945053161,9.2281470659849,0.08891382707384,0.083908310954315
"90",83.9704569434299,92.5493060628196,0.0881516558011118,0.0141303076217187,3.13692829202155,0.160295430565701,7.49939128317507,8.53015177339502,0.0933020162638496,0.083623650979447
"91",84.6441035630225,92.833373914455,0.0907743903853341,0.0139392213788696,3.09450714610905,0.153558964369775,7.03676649622596,8.31912994075156,0.0968588600390376,0.0856278194684942
"92",83.9136433731028,93.1336742147553,0.0826387055989335,0.0132935568944961,2.95116963057813,0.160863566268972,6.88255823390959,9.20379839298758,0.0922551463869676,0.0754475752741954
"93",83.4591348104862,92.1597272948624,0.0927547748135581,0.0153424422587478,3.40602218144201,0.165408651895138,7.88085382679977,8.66001136271407,0.0946253065031654,0.0910525383837467
"94",83.418553688824,91.9974028082136,0.0882458993990053,0.0146324464306605,3.24840310760663,0.16581446311176,7.90520249979709,8.67624381137895,0.0891631617645869,0.0874101523979983
"95",83.7756675594513,92.5168411654898,0.0869327997442869,0.0141042664303895,3.13114714754648,0.162243324405487,7.31271812352893,8.91161431701972,0.089491961215111,0.0848327956593939
"96",83.6539241944647,92.224657089522,0.0897211771564002,0.0146658916316038,3.25582794221603,0.163460758055353,7.49939128317507,8.8466845223602,0.0887475512184509,0.0905465261166434
"97",85.6829802775749,93.3690447203961,0.0902485964541332,0.0129209093535501,2.86844187648813,0.143170197224251,6.34688742796851,7.97013229445662,0.0941283912438326,0.0871589839026618
"98",85.869653437221,92.9713497281065,0.0897117834150725,0.0126765859041994,2.81420207073228,0.14130346562779,6.50921191461732,7.62113464816167,0.0890986497942407,0.0902354609059214
"99",87.0952033114195,93.8235532830127,0.098150730055864,0.0126661521620667,2.81188577997881,0.129047966885805,5.94107621134648,6.96372047723399,0.0998832442658177,0.0966726410096098
"100",86.2267673078484,93.51513675838,0.0942523545296678,0.0129815961072028,2.88191433579903,0.137732326921516,6.24949273597922,7.52373995617239,0.0970659908124623,0.0919152456432042
"101",85.260936612288,92.703514325136,0.0991911438145141,0.0146198455618178,3.24560571472356,0.14739063387712,6.87444200957714,7.86462137813489,0.0978139752795412,0.100394922709377
"102",86.218651083516,93.5557178800422,0.0905519762595836,0.012479283799105,2.77040100340131,0.137813489164841,6.04658712766821,7.73476178881584,0.0914208096035162,0.089872772858503
"103",85.9102345588832,93.1904877850824,0.0898449414788294,0.0126589415150757,2.81028501634681,0.140897654411168,6.5660254849444,7.52373995617239,0.0898143561747826,0.0898716335079275
"104",86.3322782241701,93.7099261423586,0.0857392343621117,0.0117186000053402,2.60152920118552,0.136677217758299,5.97354110867624,7.69418066715364,0.0879328111354922,0.0840362042933269
"105",85.8453047642237,93.0200470741011,0.0871886920772633,0.0123412936435961,2.73976718887833,0.141546952357763,6.55790926061196,7.59678597516435,0.0845368240017096,0.0894779115271001
"106",86.9409950491032,93.6531125720315,0.0895282769565577,0.0116915021202095,2.59551347068651,0.130590049508968,6.00600600600601,7.05299894489084,0.088626328489142,0.0902963343396273
"107",87.3386900413927,93.9371804236669,0.0886860808452987,0.0112288195859643,2.49279794808407,0.126613099586073,5.6651245840435,6.99618537456375,0.088043386584388,0.0892064991679387
"108",86.4459053648243,93.8641344046749,0.0844488377340049,0.011446275384773,2.54107313541961,0.135540946351757,5.75440305170035,7.79969158347537,0.0846390734908495,0.0843084868998708
"109",85.942699456213,93.4339745150556,0.0894853523070799,0.0125792249164729,2.79258793145698,0.14057300543787,6.05470335200065,8.00259719178638,0.0936242246577545,0.0863539133886183
