"","Day003","Day004","Day005","Day006","Day007","Day008","Day009","Day010","Day011","Day012","Day013","Day014","Day015","Day016","Day017","Day018","Day019","Day020","Day021","Day022","Day023","Day024","Day025","Day026","Day027","Day028","Day029","Day030","Day031","Day032","Day033","Day034","Day035","Day036","Day037","Day038","Day039","Day040","Day041","Day042","Day043","Day044","Day045","Day046","Day047","Day048","Day049","Day050","Day051","Day052","Day053","Day054","Day055","Day056","Day057","Day058","Day059","Day060","Day061","Day062","Day063","Day064","Day065","Day066","Day067","Day068","Day069","Day070","Day071","Day072","Day073","Day074","Day075","Day076","Day077","Day078","Day079","Day080","Day081","Day082","Day083","Day084","Day085","Day086","Day087","Day088","Day089","Day090","Day091","Day092","Day093","Day094","Day095","Day096","Day097","Day098","Day099","Day100","Day101","Day102","Day103","Day104","Day105","Day106","Day107","Day108","Day109","Day110"
"Day056",0.445302366478906,0.38360104911459,0.33218572639673,0.333706873516635,0.339575238207822,0.348295533103483,0.340422508509893,0.34334845876,0.345785456579253,0.347291837213264,0.367662251874779,0.376745161300512,0.350503586251702,0.341160023789061,0.348453254236062,0.4074961103337,0.417483132672039,0.426616998278533,0.44652813650151,0.44622649179492,0.428167488150056,0.448720207077243,0.492618406527611,0.477051993116148,0.505846255017529,0.440578548542029,0.431845883705682,0.360195574143578,0.366363872432672,0.448868995551335,0.442075005832316,0.447902380642083,0.458434473722494,0.357702817214595,0.325802870090678,0.327343802946637,0.311420533708201,0.272380722337276,0.250747786058731,0.258222272368215,0.226398462192548,0.265873079751012,0.256667583359733,0.228623248539424,0.199950022128001,0.205797693271913,0.158115762230492,0.153917879203843,0.112807847426769,0.121106884068201,0.0953834209871385,0.0886842270117737,0.116829544199743,0,0.0867637585958898,0.140475843174548,0.192981832226667,0.247643629655047,0.260369646099585,0.284118438950112,0.310484301453811,0.342549970455192,0.348728207662794,0.370693589604612,0.38709247349371,0.398372845798049,0.422718420430726,0.439367489896063,0.450630380724291,0.43189500288681,0.438554999246494,0.443500161307825,0.465360309443366,0.468154365502771,0.469135475944506,0.478602369391323,0.491811278002868,0.497754248280001,0.501476289289645,0.51573783614695,0.515741229119685,0.520645076060746,0.517709158989646,0.530188103843425,0.534478922687672,0.538622496546148,0.54469136291683,0.542799572898289,0.550376466680467,0.555053633454472,0.560157446710582,0.563500090435833,0.567526321569188,0.563704611035811,0.570170399756447,0.5731254841,0.571529010162848,0.576834661411159,0.577797179758444,0.572902449490677,0.565230171058262,0.578091878251096,0.579368549959444,0.577373287150566,0.580084150866797,0.583518947390824,0.588620370052342,0.577441757332677
"Day057",0.44395338769278,0.36631621012,0.33399765021328,0.340766795132516,0.35862865890738,0.369939398809451,0.347284486606108,0.346940068826326,0.346563692105542,0.352468491049426,0.37549095707996,0.387759474865102,0.351066508777872,0.339799405515729,0.331760534753435,0.384554091380004,0.399174936348067,0.407475829902963,0.429736599437026,0.423385667740363,0.402047193118662,0.421087662181577,0.467595091621296,0.45159360633113,0.480943939530381,0.418799338795469,0.408151788260714,0.333002438683379,0.336233764409869,0.420180840627981,0.409203004818401,0.422812947457517,0.426457541268751,0.335275009883119,0.304163700940021,0.311828339083763,0.295071075346968,0.254867843346079,0.232608827188369,0.259382155166655,0.224832393232014,0.258934827059642,0.25200311165862,0.229986054968551,0.201962289377931,0.206683004521733,0.167687570919816,0.15214869962511,0.135400833409739,0.124629044029451,0.0993178877595374,0.0810726532045947,0.119975941011602,0.0867637585958898,0,0.119804011168826,0.174045468869115,0.231750438144571,0.245199229909062,0.265597877599768,0.290092849899009,0.325962479204697,0.32916026473025,0.350637770801949,0.364407270550847,0.375143508654367,0.403711578603353,0.420787997582401,0.431973691207278,0.415007950003124,0.422814859191946,0.430381851302721,0.446481148567675,0.447351632955131,0.455518962209003,0.463837332673915,0.472349250966935,0.482227247132944,0.484402760946633,0.496533608450208,0.497922402202593,0.502768264974695,0.499581250882518,0.512454956178007,0.515732883459684,0.518251578968905,0.531351855608745,0.527479818260714,0.535457219823422,0.53911871287687,0.545978987363563,0.545295544699112,0.54950723822,0.545271400599114,0.557042849667718,0.555812688441104,0.555856758125518,0.562111728802842,0.564509767509597,0.558452491362077,0.546965597538674,0.559517079893036,0.561526968591654,0.559746651122012,0.562655146638427,0.565265943952604,0.569169959233696,0.558582380864278
"Day058",0.431818255955682,0.405838873152971,0.405973272640492,0.417642714766972,0.422173438990437,0.435858322161283,0.423189030835957,0.425028951067249,0.429540959431342,0.431382972369902,0.455872162856251,0.469099316460436,0.432574853680928,0.416895452697466,0.392838563742501,0.390806841212644,0.403610368920694,0.41199142098588,0.429034811119951,0.431042945342672,0.411783143059996,0.430738512764231,0.470767798713815,0.451462516063883,0.487462356512813,0.42203385548844,0.426421671482943,0.345543049924897,0.357691519502115,0.421755360290716,0.413718079271039,0.42200342020046,0.430293747881273,0.33347361182665,0.307458966693105,0.336706185436583,0.338675455056133,0.264943001049402,0.297800943568621,0.324222559004199,0.283582887690895,0.319747615430611,0.312799739618104,0.289891038615213,0.244112528430236,0.264472504663099,0.206083526816875,0.205325441335627,0.181312567705439,0.196935674378644,0.157218638230567,0.14295368589857,0.203878402939709,0.140475843174548,0.119804011168826,0,0.101493621872314,0.15480802852226,0.171968657587962,0.192233438110777,0.220447508545943,0.252111364022099,0.254970329898427,0.278859035191297,0.295370617279894,0.306729794071596,0.326978304349428,0.342294840085502,0.359226545347573,0.340043312855794,0.348175760651924,0.355889831261529,0.372145747174531,0.373281637564931,0.391046528047851,0.394697778634867,0.409130798594315,0.423856329547285,0.427700897514521,0.437216223436581,0.436623316278169,0.442629458514098,0.439072610728046,0.458125846449409,0.461944524853451,0.463612750234865,0.477875285903495,0.474382010236794,0.482890284262054,0.487849453623533,0.492478844743591,0.490896444518729,0.497323172422513,0.492156171558559,0.503233388202355,0.499786038575007,0.504878929784366,0.509469924499243,0.507639523314618,0.503048370607332,0.49201095206984,0.49774994037018,0.505493910609451,0.497130994107657,0.496960323025213,0.492862210390571,0.502381378109858,0.488221370650707
"Day059",0.448786675677244,0.45700375773457,0.460295264047779,0.471613660332839,0.477036516221097,0.485638523742572,0.48131932378556,0.47802217804783,0.488166059018388,0.487910137650242,0.514321190083998,0.528438700077725,0.493534345625711,0.475923135760751,0.447156495920406,0.435756122161033,0.416321849600859,0.408573144077043,0.427321432841541,0.434707468973918,0.421836468879615,0.436498568925635,0.48134271118556,0.465748780284727,0.507783485104922,0.480627775691822,0.491251580172719,0.402274291617705,0.415064568250473,0.437862387220593,0.418212565981997,0.432390898961219,0.451313759331151,0.366261707453374,0.366746323726492,0.396559358716035,0.40718873665039,0.322636815336934,0.354396200765824,0.387993874358961,0.344618615995877,0.384682541828459,0.376612125704287,0.355886744897632,0.307157284857321,0.32433794398027,0.25458879562672,0.272887491109991,0.232964733015484,0.253922529115485,0.211765096145471,0.196141251065981,0.265076610514095,0.192981832226667,0.174045468869115,0.101493621872314,0,0.105648553041302,0.129234747187892,0.15506025204182,0.177621400139539,0.210269255398203,0.211742892979413,0.234616875313577,0.253595920562249,0.266813885062993,0.287936197645234,0.305610456879855,0.319655267415983,0.292412927961373,0.3037496784857,0.307219518205031,0.326283674436949,0.333126976083322,0.351110229781911,0.353709900714148,0.369740595097815,0.384209750249237,0.386346717746481,0.397268972770137,0.398171903701064,0.40419932399958,0.403064874590893,0.42347219660648,0.427056641635729,0.43120870845844,0.442523125156724,0.439184566590845,0.448528988127905,0.451653336638384,0.462302896689901,0.45742061571511,0.465357304684654,0.462106416764547,0.474698227075759,0.470838844627938,0.474972358780379,0.478839696033876,0.478974005178236,0.474046607661038,0.46229036627118,0.467104271154638,0.472335462594851,0.465656426001374,0.464033382229478,0.456259220895343,0.462724035754178,0.452043727284659
"Day060",0.495970269329677,0.503210677197773,0.505923863677529,0.517075097172073,0.521366760172735,0.527919106376955,0.530308942658864,0.530389327211824,0.53518406151,0.535462995374451,0.559772321647799,0.572957301042136,0.53056404748643,0.514260255129145,0.488734645309774,0.478723111459575,0.462603786897314,0.456579364786527,0.451516616828227,0.473789901162107,0.465861655642731,0.466049740715293,0.507299091027828,0.501227665185012,0.549727374730732,0.522771619107505,0.531348597486567,0.448040876800358,0.45523565950821,0.480183623457797,0.441381228048827,0.461794632779236,0.49032266552,0.410960376964726,0.413924947187582,0.443429511753823,0.448811280355512,0.370580160008529,0.402129009699075,0.431166011382844,0.394491837426973,0.430696301594382,0.422256168558446,0.399450623038017,0.351620682087582,0.367603323251542,0.304025256896118,0.316826874426337,0.28607859677433,0.305366124153356,0.269366794458081,0.26025277599082,0.31667966607975,0.247643629655047,0.231750438144571,0.15480802852226,0.105648553041302,0,0.0857660023317153,0.109534441188905,0.118121362186853,0.156878689594312,0.155744705658893,0.172561058105863,0.182395576565912,0.200849800616026,0.221811995749926,0.235990399570561,0.249646135356206,0.240333106490387,0.250308367233748,0.271648296962717,0.288035483575081,0.293854349008201,0.313554583343432,0.312864516710979,0.325567568309883,0.343264227510596,0.345751839447764,0.355431009433886,0.354472620344179,0.359372844526016,0.359973362604399,0.378859272846586,0.380981438309763,0.388225443034706,0.398745442782943,0.395315407017907,0.405990726347821,0.407386216687037,0.41472944307219,0.412710377506428,0.415654214530331,0.416051340866278,0.426063371224173,0.422311690485338,0.425271544482989,0.433457668784335,0.437555783007502,0.430556960280069,0.422329859896456,0.429120744244291,0.437152343125628,0.428453446779996,0.423731894108474,0.415617904694156,0.415015720082451,0.407946886652239
"Day061",0.508761533830525,0.515749387128523,0.51865031230722,0.529292221311182,0.533884492395124,0.541064960447054,0.538222212788455,0.537574560951503,0.543584401329129,0.543377727824019,0.565025627726524,0.57840494844054,0.541373241745224,0.52451155048804,0.50303734676,0.488538411370001,0.477172627997844,0.468737956928125,0.469814551828556,0.486391618682569,0.477925897942207,0.478977141496555,0.512641812437817,0.509880061784902,0.561840525580284,0.529603909157665,0.540780382326224,0.459898297740508,0.468588962779372,0.491344660367803,0.459444221679999,0.47892888242,0.501798670579964,0.4266776370158,0.426432903688679,0.456885319365561,0.458797078756237,0.386920151131608,0.413480631811202,0.444681078273883,0.405902995288912,0.437020720395926,0.42722997754,0.409101318909545,0.357761110340733,0.377787148194444,0.320076152958191,0.33077811251,0.308414642500842,0.320683691925104,0.288772901222888,0.277386702536643,0.323696553873381,0.260369646099585,0.245199229909062,0.171968657587962,0.129234747187892,0.0857660023317153,0,0.072701537517819,0.0995564029714269,0.136311829993643,0.135302704495677,0.152869109382707,0.172340606832415,0.181416439641814,0.206785576093086,0.224568042466526,0.235459597229724,0.246018037055239,0.252337701448692,0.273122381557269,0.297524482349463,0.297572378762733,0.3119789944072,0.312426970664681,0.332435348713337,0.34324953064373,0.347483256170503,0.357196118606786,0.354678886497093,0.361947734138713,0.359217340297184,0.377394542289148,0.380306189562113,0.384863846096924,0.398139032084953,0.392075340140001,0.404488285879776,0.402700857908959,0.410904634954182,0.413909725338096,0.416102055762047,0.415001499408025,0.420407475575511,0.422192730556888,0.42218020771467,0.426695427995733,0.430634560778613,0.423595651781354,0.418055970737625,0.420341527205797,0.42967152087711,0.422063990811331,0.42095342436,0.40801118179592,0.407213892524072,0.402834254134029
"Day062",0.532416235915972,0.540988061443934,0.54064211967067,0.549478597433789,0.553328531262899,0.558725360881175,0.560106728392199,0.564093085885641,0.562858604811857,0.566485002827833,0.585764385268641,0.59945772102203,0.558262806057548,0.544116073030147,0.523674113794289,0.512429003284627,0.499018193092545,0.492627996424779,0.49152512492305,0.50429837654735,0.499199945655104,0.495709362032436,0.528375973512359,0.52274385499909,0.575415664933631,0.544929456852695,0.55432500449,0.476603326014956,0.484720545535152,0.50707000601204,0.472755832755816,0.491847075835245,0.513008854894349,0.443153797471764,0.446537731664277,0.471525772472074,0.473247387221605,0.40696056496,0.431892166198521,0.457702189999826,0.422977827135966,0.452183600072739,0.444124809606676,0.421616050696271,0.37987262398,0.393397235453033,0.34724173274465,0.347798328099566,0.329959713093097,0.341200199111996,0.310730739303785,0.296453784278894,0.341268344483056,0.284118438950112,0.265597877599768,0.192233438110777,0.15506025204182,0.109534441188905,0.072701537517819,0,0.0587095610029259,0.106596394344011,0.10158808148246,0.118586766199664,0.137510502428812,0.144866536517103,0.165133234311468,0.184690277323378,0.196083874129706,0.225034679939747,0.232073380422236,0.256128640309755,0.274214586310886,0.278142912282252,0.29726627091865,0.297864710064361,0.312612651134058,0.328131685643281,0.334225943653128,0.340056027256498,0.339244519896608,0.344593747359156,0.338533215896615,0.356500141540438,0.361137237430417,0.362015478495949,0.380026796853099,0.373705678708789,0.384741101789221,0.387624986807557,0.392544908003783,0.393754529517594,0.397669634338918,0.390495347457903,0.398291063253008,0.400721134954007,0.400154225133986,0.405305727903788,0.41199393200588,0.402879426648956,0.400256507284015,0.402948895353882,0.409981401205401,0.402296728158965,0.398573602218043,0.391589361844336,0.389404468842212,0.381530160522369
"Day063",0.560020981081005,0.566947159470399,0.569282681315392,0.577133955669256,0.581244766606686,0.584654867610701,0.5863168458414,0.587503054375439,0.587117102450132,0.590893021318179,0.60912825421137,0.62028181012684,0.581881367784007,0.570636636893504,0.549969353545745,0.539176412183964,0.527113078919068,0.519181227131817,0.518918985237459,0.53193556753511,0.524584181659099,0.518018435468785,0.551810410104845,0.545912169619618,0.590563021174019,0.565583744649224,0.571164511186378,0.502150939575194,0.506729175918745,0.527880391788625,0.494624646656612,0.516149311760165,0.53461956918252,0.469836414126381,0.47112112880918,0.494576417583862,0.496910693342084,0.434494857949727,0.455847280982053,0.48049706762727,0.449874885387481,0.474041570400068,0.465796853661857,0.443707545826026,0.4030761933736,0.418437570839504,0.367248803858363,0.370383519436114,0.355033847859084,0.367560179064189,0.33651311875389,0.322680146627603,0.365042119168407,0.310484301453811,0.290092849899009,0.220447508545943,0.177621400139539,0.118121362186853,0.0995564029714269,0.0587095610029259,0,0.090622327819078,0.0850324640044556,0.10040085473506,0.116145895377422,0.126988683777223,0.147297606422872,0.165299342732357,0.175044619387262,0.213579505337426,0.223603568001305,0.246648937693231,0.266586609427985,0.269004520318976,0.287611116830265,0.287139368004657,0.300371488188059,0.318510049060295,0.323601286433674,0.331785242076404,0.329238157725909,0.336945778160434,0.329331946315926,0.34556932185419,0.349792441193456,0.352348375029899,0.37189800847066,0.364692397935175,0.374704158888091,0.376925014336539,0.38321876679449,0.385650888308565,0.385031299678557,0.381532503218153,0.391323833104352,0.387627775034464,0.389690019305918,0.394590852996162,0.399437745988896,0.395091696201116,0.389198444204246,0.391050409915613,0.396580416278539,0.389434926410098,0.38715610339888,0.378495466653667,0.378144651551176,0.372878309690254
"Day064",0.593930667334363,0.601596080131911,0.603951992763466,0.61302849031385,0.617629206889851,0.618507940066705,0.615987081016481,0.617096606150632,0.61614316776374,0.619916227642307,0.638899647568748,0.652269058470421,0.617557582606927,0.605606516978879,0.584785693489826,0.573584300681171,0.557814907119695,0.552223461936867,0.550094472039734,0.56784168995402,0.560084061566781,0.555044876943372,0.585931182209336,0.583793214214107,0.635209562217359,0.605564713171833,0.613276596644805,0.540701141469563,0.548384203185161,0.56612838976725,0.538142567605421,0.555322269793361,0.575434483579439,0.506532137401423,0.502741310684535,0.530110823535242,0.533749219339937,0.464569775458189,0.49181363556336,0.517877341219908,0.482182441149905,0.513227036226243,0.504570516969452,0.482421869637988,0.436958443980674,0.451378760502119,0.400302240460929,0.409985504390802,0.38351438798233,0.401151227065701,0.366248488989713,0.356311024888622,0.398556107065181,0.342549970455192,0.325962479204697,0.252111364022099,0.210269255398203,0.156878689594312,0.136311829993643,0.106596394344011,0.090622327819078,0,0.0598889927681127,0.0955139293521055,0.118974014118938,0.109341689287972,0.113855595934554,0.13455492490578,0.149497375582757,0.18489010874672,0.201231883505822,0.220300511361361,0.237376969580075,0.242509363577575,0.258823832027471,0.259136817798521,0.277180806410353,0.289367959166851,0.293368306876122,0.298168539230711,0.299320622900068,0.30048371516542,0.302658850019734,0.319492717906309,0.316593852571255,0.32338463730781,0.343305875832386,0.331126838870265,0.349760501970541,0.350047442117743,0.35081957578659,0.353321632929635,0.364934593984929,0.353948181989519,0.363205228490496,0.36237265690101,0.361838936814869,0.365564423082477,0.366058031983394,0.360538823287143,0.352251029199433,0.353415871974056,0.362381594885643,0.354805259187745,0.352646267267682,0.341404705645617,0.345900660241951,0.338198817062799
"Day065",0.594254796063626,0.601365141562096,0.603433483323965,0.61476017036541,0.617417180812006,0.621134740999162,0.621291302578639,0.622110667922995,0.621751195405674,0.624996208705,0.645301596103547,0.656746616976865,0.619455187299027,0.608540380529359,0.586513706757932,0.573094174737866,0.562134739384379,0.554979040531073,0.553479575073394,0.56965507934,0.560674708671736,0.557957416117898,0.591087380687733,0.584195825122079,0.630791625151539,0.602772777002264,0.612493308156437,0.539413796912241,0.545322002828633,0.562608201673122,0.533506676717667,0.552642484597763,0.572013093126419,0.503583818869857,0.502529281152386,0.528464657006424,0.529719409461757,0.46400843687124,0.487470535309749,0.516300705179674,0.481848255715181,0.509853678865295,0.502846813317514,0.481859219193316,0.434629478950212,0.453166131083595,0.398154377426203,0.404512556347023,0.387150042605651,0.399659549621046,0.371139256210567,0.35799414298827,0.40577481369,0.348728207662794,0.32916026473025,0.254970329898427,0.211742892979413,0.155744705658893,0.135302704495677,0.10158808148246,0.0850324640044556,0.0598889927681127,0,0.0814136126291858,0.10303820606897,0.0941076967864116,0.107200491272688,0.12619243694806,0.143508240945786,0.184008247834879,0.197072852786059,0.220248712973899,0.235568028204711,0.241193985112737,0.260748285494785,0.258936047615893,0.27511403216,0.291983165048139,0.296618298377159,0.30601979760306,0.299972241342499,0.310466142467581,0.304513479532613,0.320589076911147,0.321166697996058,0.323973633683239,0.344815029750344,0.338171449116691,0.349879154699256,0.34799213243652,0.354629032785176,0.354871017638708,0.364763417335533,0.355458184388672,0.367594618261028,0.36422643358139,0.368093935264755,0.371545077463142,0.371985529104299,0.364668824477293,0.361117862359306,0.360534702023197,0.370063196135748,0.359214084327184,0.358073571206791,0.348636259283257,0.348569320410228,0.343852852740158
"Day066",0.603034556222138,0.610866960210543,0.614529030441564,0.623322648962601,0.626650431821597,0.631492584587103,0.635108572116351,0.634894583030872,0.636227919652733,0.635597767932712,0.653234981270403,0.666883317173325,0.630752543115847,0.613702526226699,0.59137602788613,0.583341009526251,0.568461655542948,0.56419866729039,0.56176774373191,0.580118231678398,0.569021538899563,0.568425262337053,0.599102453855992,0.600590779679986,0.646147733159385,0.618460890901385,0.628257401174425,0.551441541560371,0.560430992507803,0.581192728660941,0.548216443106776,0.565991070136511,0.588761838724394,0.52135077374872,0.521120842931128,0.545750100276374,0.54690780385039,0.483219226762249,0.50479840113,0.532788999908689,0.503972751774881,0.527920750495279,0.520316823077195,0.498295024372611,0.4533008665018,0.469196965514692,0.418396826435608,0.427805917538583,0.408859259879753,0.421528807049663,0.392410121953038,0.378382365652027,0.420129541371597,0.370693589604612,0.350637770801949,0.278859035191297,0.234616875313577,0.172561058105863,0.152869109382707,0.118586766199664,0.10040085473506,0.0955139293521055,0.0814136126291858,0,0.0635695802580929,0.0711629025346441,0.0984254402492716,0.117229633676208,0.130900275371781,0.181050359201421,0.197613942732096,0.221497897009463,0.23379835187,0.24083694719788,0.260895527219564,0.25850884783068,0.278707925664426,0.298968726842475,0.302962051269863,0.305885400076941,0.308610676636543,0.308793621911473,0.312151955666561,0.315877501275254,0.317637637979529,0.325277869816747,0.347448112513474,0.338382081109925,0.34954573243228,0.348180438669555,0.354193671668123,0.355660919581547,0.359909183437995,0.353781299661697,0.358812449383589,0.364349965784109,0.365939717307555,0.371462078855714,0.374541296676873,0.36455026682,0.362228324312167,0.361803259335955,0.36756814641846,0.36032295273,0.35864060308962,0.351153117876222,0.356371313873218,0.347257797483264
"Day067",0.622648692923019,0.629033128801451,0.631952985981041,0.640545071021567,0.643103207835052,0.64940928867773,0.650837251006509,0.655229602501381,0.652059945882178,0.655265193213105,0.67165979686985,0.683024536442679,0.64670298352473,0.631635500914995,0.610711446605839,0.600988955375985,0.58736213589238,0.581429087081164,0.580317705140983,0.597631094828048,0.588188220387358,0.584393370967532,0.618108607576181,0.615437276919614,0.658583247579757,0.631256687492344,0.637753689124566,0.568861763688802,0.57805171265789,0.596223784730188,0.560402883016593,0.582798787226258,0.601279492073955,0.540911335507546,0.538510536149997,0.560087213476803,0.562101726189706,0.501284290262521,0.520171672500001,0.546359074458147,0.517456258034476,0.541630941675417,0.533253914387002,0.51199828015172,0.469772969362047,0.483114241494831,0.437359194183144,0.440466745618393,0.42659256617126,0.44058064899671,0.411950107642941,0.399723263782988,0.43601332823128,0.38709247349371,0.364407270550847,0.295370617279894,0.253595920562249,0.182395576565912,0.172340606832415,0.137510502428812,0.116145895377422,0.118974014118938,0.10303820606897,0.0635695802580929,0,0.0763361897946183,0.104211199640111,0.119260021876055,0.136953051272326,0.187254943690956,0.205472661641781,0.230958803899226,0.24528378545,0.252954887249031,0.272900602049084,0.271543936551724,0.282265245644355,0.310243457722756,0.313390924097621,0.316105725456839,0.316846996586584,0.322787282230633,0.323812478006619,0.323159708794453,0.327626500719829,0.331651628296684,0.35602874997356,0.342610888509861,0.358709036261685,0.356691444939299,0.359630371357634,0.360975211731122,0.362212561128111,0.357037025861437,0.366763764923668,0.36637981618416,0.370886351137184,0.375913329725603,0.379006228686895,0.37033905826,0.368412127532631,0.365725586045857,0.372645828798231,0.36605478808,0.361949363289571,0.35241308438619,0.3599526285632,0.349595391753252
"Day068",0.629388879544058,0.636627800742747,0.639568950451802,0.650359688212237,0.652802888278409,0.658789295869527,0.66087423220813,0.66138413143307,0.661856960593382,0.662541896314815,0.680817233071596,0.692758929644609,0.656912658245439,0.641561583555091,0.620052094116201,0.608032931946081,0.594869523262026,0.589020591921232,0.589885855810252,0.605618562598029,0.596364609226327,0.596596343557813,0.629166947487021,0.627513964840001,0.672829531282006,0.644364682444437,0.653046668066122,0.577799742567444,0.585559714387567,0.607017081149825,0.572210179025721,0.592844692015929,0.612308570593877,0.549406241925771,0.551049317907958,0.572418847826484,0.574930530088502,0.512630185740505,0.533110509088328,0.559353983176609,0.53007949214235,0.552965164304353,0.54702398461547,0.526311387938947,0.481345863879254,0.496216923192368,0.444519065068325,0.452593006904526,0.438415861478226,0.449599043251552,0.424714897688495,0.41256407259888,0.448155177737241,0.398372845798049,0.375143508654367,0.306729794071596,0.266813885062993,0.200849800616026,0.181416439641814,0.144866536517103,0.126988683777223,0.109341689287972,0.0941076967864116,0.0711629025346441,0.0763361897946183,0,0.0758873489929009,0.0933179723053341,0.103798431556937,0.157227877092139,0.174306571382386,0.2010201834,0.218992205560475,0.223569433696828,0.241494337551378,0.239965817750196,0.258163197006291,0.279553668473978,0.285654545585725,0.285259876899279,0.285509123208565,0.290952847904817,0.289375001378681,0.296047619209836,0.298721558691429,0.302832329209542,0.325520203416393,0.314712113603147,0.327238240806911,0.32395626401338,0.32937675554359,0.333374727166665,0.333681698670026,0.329137140236897,0.33858461093685,0.342812106597141,0.341217676452939,0.34481548546,0.349759887730493,0.343754358873593,0.33940446623394,0.33836651213,0.3450028577331,0.337708516273442,0.337523907393375,0.32755890984,0.331295146216626,0.323431250556469
"Day069",0.654707147094035,0.664440468354499,0.665642882311518,0.674573389172576,0.675798074485182,0.682513798243328,0.684291415091594,0.688089194187618,0.685148169665921,0.687735910749109,0.70545563729729,0.717159488011816,0.679264867076322,0.664540169743163,0.644287703843086,0.636005245431761,0.621082898325057,0.612546542154761,0.611858777581481,0.63174332034292,0.626392441577584,0.621582042152424,0.651067113545447,0.645003132996751,0.690920979236639,0.664348683886087,0.671565034677597,0.598042357445834,0.610231362299842,0.626388945153298,0.595685035575308,0.613851008588216,0.634280979058799,0.570599260530619,0.56854554261254,0.5917040155463,0.591803456506935,0.533551168431375,0.552817928271743,0.577985602613028,0.546938829114306,0.572070675780833,0.56356439302017,0.5418211147396,0.499581336464921,0.515585986140384,0.468501968796083,0.473932906505829,0.457759045149017,0.472113501929442,0.442905442265294,0.429194212404423,0.471013222978007,0.422718420430726,0.403711578603353,0.326978304349428,0.287936197645234,0.221811995749926,0.206785576093086,0.165133234311468,0.147297606422872,0.113855595934554,0.107200491272688,0.0984254402492716,0.104211199640111,0.0758873489929009,0,0.0687075708168708,0.0769945863054036,0.12960371353296,0.140989772584034,0.171583311135738,0.183118248357046,0.188412037200871,0.203906090152528,0.207354991027876,0.222616873559506,0.246911395039382,0.248924327380043,0.252733033546701,0.255133118855924,0.258229060274697,0.256991227106258,0.262285610502049,0.266990749959733,0.268293516039269,0.291808020978984,0.282108905915138,0.296954735352665,0.295909049437907,0.297956636630327,0.3010432476036,0.306240913213905,0.296228172113141,0.306951403371786,0.30835248867167,0.31119513355112,0.311621709466744,0.316043169136888,0.308126652448922,0.30807986773702,0.304372805055656,0.311889970510546,0.303562094698123,0.303100975278496,0.295453337204318,0.29982212199097,0.291495046669554
"Day070",0.669702062089999,0.677646223848388,0.679373514164047,0.688508174612707,0.68975473931881,0.696680040233033,0.698594479890549,0.700230706585995,0.700858809633931,0.701565172667461,0.718734466811094,0.730287497362926,0.695650484155,0.683706671964281,0.661414922520315,0.651657157250901,0.636453189007267,0.629139359810001,0.62662266499547,0.651274948412667,0.641030913387435,0.638451046995424,0.668329099391609,0.657794614243954,0.698728342074519,0.670795163050123,0.680322596819591,0.609832876592673,0.617412977825303,0.635390674594638,0.607042801573576,0.631192901032128,0.651457213127884,0.580078277214092,0.579354889586271,0.602479008345963,0.603206959775711,0.537798513863866,0.561798409959719,0.588756301864956,0.558325194723125,0.579535743304716,0.571245923705725,0.553765382549085,0.509868722974704,0.527879693926524,0.477031084651519,0.491505052800509,0.466099989378644,0.487170668022565,0.450986534487451,0.44549875196,0.492166331283009,0.439367489896063,0.420787997582401,0.342294840085502,0.305610456879855,0.235990399570561,0.224568042466526,0.184690277323378,0.165299342732357,0.13455492490578,0.12619243694806,0.117229633676208,0.119260021876055,0.0933179723053341,0.0687075708168708,0,0.0612276570977553,0.12175428929539,0.1376440335333,0.160642387098755,0.174603016407143,0.179514498998976,0.200446820867962,0.197217452421903,0.20968701386137,0.237964776135241,0.245939668356055,0.246993907301416,0.249327437370027,0.25571615530815,0.247021847950119,0.254432749975563,0.256953958431145,0.259888444530706,0.287887439304923,0.276293648913422,0.294030751567657,0.290988749653176,0.293488057615379,0.291510855728561,0.29808428086649,0.288966970168878,0.301039077504464,0.30151490392397,0.304256486913489,0.305063653348646,0.309511402057619,0.298567220571564,0.289616674488689,0.29013344218969,0.298964163003093,0.293940625211772,0.288686349662678,0.280784087250345,0.282274973675886,0.281057988655947
