"","Axis.1","Axis.2","Axis.3","Axis.4","Axis.5","Axis.6","Axis.7","Axis.8","Axis.9","Axis.10","Axis.11","Axis.12","Axis.13","Axis.14","Axis.15","Axis.16","Axis.17","Axis.18","Axis.19","Axis.20","Axis.21","Axis.22","Axis.23","Axis.24","Axis.25","Axis.26","Axis.27","Axis.28","Axis.29","Axis.30","Axis.31","Axis.32","Axis.33","Axis.34","Axis.35","Axis.36","Axis.37","Axis.38","Axis.39","Axis.40","Axis.41","Axis.42","Axis.43","Axis.44","Axis.45","Axis.46","Axis.47","Axis.48","Axis.49","Axis.50","Axis.51","Axis.52","Axis.53","Axis.54","Axis.55","Axis.56","Axis.57","number","code","day","period"
"Day050",-0.183848341720864,-0.143216809945894,0.104420572741576,0.00950053033885314,-0.00978842299203817,-0.0161581475951564,0.00239787643399649,0.0124496994129644,0.0298207521577446,0.0159325541139808,0.0285362620351778,0.0338556927677243,-0.0272162642941592,-0.0133660973292564,-0.0117553808347441,-0.00369955409360697,0.0154611135737602,-0.00664075067306718,0.00101063301910427,-0.00640961600891866,-0.00104624680059017,0.00667012704862529,0.00403734835237262,-0.00868565606084406,0.00917388617761931,-0.00189040220994591,0.000542805959384285,-0.000371509765959278,-0.00527879023618586,0.00497832852723348,0.0082852040853489,0.00428921627146843,-0.00238443528677888,0.00102524472617177,0.00471188737906889,-0.00750153593484211,-0.00192016838401174,0.00196729110566467,0.00551267168758631,0.00577898270909845,-0.00107519712473366,0.000986707866977188,0.00168256090250138,-0.00115575456229525,0.00439221582931719,0.000195644354583568,0.000521996752097804,0.00602290597877646,-0.000911551497158256,-0.000471519603110311,0.000293996784061225,0.00134734440153273,-0.00426434110373689,-0.000515066485647738,-0.000569942391417362,0.0019214319178639,-0.000763416601821269,50,"Day050",50,2
"Day051",-0.147772192030709,-0.136300405779199,0.061569210127258,0.0184828252992413,0.0534694485014995,-0.0180185263473568,0.00884165533853263,0.0228344498081914,0.00421104660475205,0.0138385484459856,-0.0220400323015922,0.0236757989204604,0.0213937485641598,0.0203988773364096,-0.0189847524250011,0.00211651582556673,-0.00617870148875405,-0.0076323403106493,-0.00352846228854783,-0.0156113312976369,-0.00413436817326777,-0.0108833361984878,-0.0226641152076368,0.00884965708429298,-0.00312531410218311,0.00420267322108795,-0.00290815817353998,-0.00691744945028639,-0.00133175254561067,0.00184177714905344,-0.00309584309857414,-0.011089564608658,0.0108372370240532,0.0093473395547364,-0.00910969038233065,-0.00990793495766684,-0.00439243048597648,-0.00305070305736057,0.00140141597953511,-0.00153037395545122,-0.00209929756182579,-0.00295053639630243,0.00396889450968812,-0.000139739023130171,-0.00410912670375472,0.0012290100714071,-0.00146639004348828,-0.000452286037597296,-0.00278470601457686,-0.00183354468940899,0.00239018496063491,0.000755642677101625,-0.00294519277410938,-0.00331655974347318,0.00120078667203743,0.00249175326285081,0.000473402902743587,51,"Day051",51,2
"Day052",-0.168237589178778,-0.133296429612192,0.0782936471008615,-0.012732489127925,0.00528535235881031,-0.0399236029961156,0.0290995020180634,0.00455484812377947,0.000151414759024603,0.0259348954363165,0.0224826569614773,0.00869366005379327,-0.010565258293144,0.0279586341242251,0.00906549211934185,-0.0272018480561042,0.00510371770768808,-0.0103663961789946,-0.00463282616868909,-0.0147923354731825,-0.00326846447085887,0.00425717922224101,-0.0129150542605748,-0.00613373200806822,0.0033272104711552,0.00794842156294478,0.0076747400394567,0.00556219734458869,-0.000813020815223129,0.00109972525123128,-0.00546231138174356,-0.00573953005450952,-0.0126975383350638,-0.00155548761166415,0.00664002023186824,0.00482616024982026,0.00151166008784741,0.0103216652492821,0.00278126670897728,-0.00401289883190266,0.00839505560961118,0.00404962778072129,0.00103941912894433,0.00171844154496739,0.0015433441802694,0.00082356082660548,0.00183672688346658,-0.00187930555758964,-0.00125170710031371,-0.000848957103383668,-0.00204073030541544,-0.00145976878114727,0.00182970501364006,0.00144389094871315,-0.000433374728344173,-0.00207351228475704,0.000458139125838765,52,"Day052",52,2
"Day053",-0.130310370857044,-0.114417538617341,0.0462782867141687,0.0114704104825643,0.0578398351015797,-0.0376454450885729,0.0444731991504776,0.00594152488815995,-0.00184235801806447,0.012758880583912,-0.0117061232418151,-0.01043655784658,0.00369458291842225,0.0354287455711042,0.0157038770349692,-0.011084113145235,-0.0182392945630091,0.0151962155485294,0.00352151127347615,0.00584698885347888,-0.008733980306747,0.000473095170750946,0.0101348375653761,0.00877111313791119,-0.0031290688720818,-0.0019945784232018,-0.00398751562143193,0.00289539496113603,0.00797011265326963,-0.00121206554877479,0.00519823206174399,0.00404952911635221,0.00130030973291418,-0.011829445825892,-0.00927206100782357,-0.00740037105105472,-0.00178367518329535,-0.00234151092473045,0.00119622541022323,-0.00270144630036519,-0.000927477917382381,0.00339956959043961,-0.00362385489920111,-0.000525019807012094,0.00498335209265466,-0.0013616519349575,0.000227847954105707,0.00318238505532846,-0.00110464902088509,0.00181483815237073,-0.00336507428628445,0.000550695335380503,-0.00320508427249149,0.00303631063544293,-0.000103981782105946,0.00113988956116991,-0.000588165838473535,53,"Day053",53,2
"Day054",-0.123847846325743,-0.109617409876201,0.0440787970089025,0.0109961466647361,0.0439964206186945,-0.0372844253277759,0.0535434386526686,-0.00363818815390086,-0.000371248538824833,0.0252947706136931,-0.00721193344748005,-0.0105607714956298,-0.00855737907054764,0.0167803495398761,0.00717900200286442,-0.0134978165682749,-0.01668900594355,0.0172370437747268,0.0175461170812033,-0.000669505983405553,0.00808765195676723,-0.00527021389687578,0.00461925327328722,-0.00966154840211949,0.00639774202719752,-0.00841630833731103,0.00532118038529927,-0.00339745131760368,-0.00911540727916209,0.0059500094449424,0.00591922330860072,0.00556820192279524,0.00537851613975309,-0.00120622361438372,0.00469013816911316,-0.000920093092986956,0.0039701514180305,-0.000448837501342629,-0.00752102727176288,0.00753946742397362,-0.00288752480248075,-0.00306935347347966,0.003798007386895,-0.00197437286736155,-0.00514895910953013,-2.00887231548017e-07,-0.000353622830288315,-0.000336046636894792,0.00201689232485602,0.00023351612971783,0.00159974984091816,0.00136128070288091,0.00338775234442455,0.000662857605628517,-0.000860389878561466,-0.00197080285182485,0.000733782083530418,54,"Day054",54,2
"Day055",-0.176209693879029,-0.106197039164542,0.0972367545068374,-0.0250499809404461,-0.0352074529362989,-0.0358510372514941,0.0426486968076081,-0.057089933699763,-0.0076809148127607,0.0472902717615718,0.0185025130769477,-0.0239276368359147,0.0193995437944161,-0.0221989205692835,0.0200422781401629,-0.0234268714589023,-0.0114488557564074,0.0037396286043785,-0.019612615100503,-0.00992292818915981,0.00368397659113015,-0.00211065026587015,0.00869964404514531,0.0124474686631604,-0.0144178377332993,-0.00646578984250776,-0.00278469487364858,0.00975672481504596,0.00105177783217778,0.00244481266993813,0.00427937480633352,0.00226532848747351,0.00292919035630641,0.00229169083168289,-0.00369804827921712,-0.00529237657506486,0.000628787743665833,-0.00236089536549826,-0.00220326446440988,0.00143093882135568,-0.00286911287146268,-0.00219781022520636,-0.00018874031749116,-0.00065282148286313,-0.0018062692207336,0.000307851533715268,-0.000666159003158303,0.000464863242160954,-0.000168344206545531,6.39215491085205e-06,-0.00049018764780348,-0.0003183981045516,-0.00109115139972541,-0.00091297506001928,0.00115286299460098,0.000695516341321051,-0.000353528546517983,55,"Day055",55,2
"Day056",-0.104426570913407,-0.145278161967281,0.0452201081003507,0.00403742828797805,-0.00372891992361009,-0.0508316226501426,0.0598947660896129,-0.0114580677986105,-0.000500539130688381,0.00978826513394015,-0.00697557422767443,-0.0139612927392078,0.0308472770974379,-0.00985909263189256,-0.0107229521162762,0.00331396026336667,0.00566960695201362,-0.0103652064727875,-0.00764928467413739,0.0173806979208142,0.00230825502143959,-0.00626093772031521,0.00333088331908147,-0.00607080515869549,-0.0118078346418811,-0.00476832615098381,-0.00473590500872324,-0.0287009274006467,0.0108014469680068,-0.0108491736361318,-0.000432273972986602,0.00172622831200182,0.000538214944195843,-0.000275832498144086,0.00229732529789901,0.00787945770948513,0.00243737592195439,0.00271341112984953,-0.00698514866691599,0.000586639064298655,-0.00213656500243511,4.59903852369562e-05,-0.00560875211841314,-0.00138653382657126,-0.00172113423042746,0.0009083585408545,-2.25281466281966e-05,0.000940063370811001,0.000872811093902016,-0.000924413463831265,0.000173391461130812,-0.00175412059449623,0.0018728043520958,0.000413535490852521,-0.00117121910206821,-0.000307519024003849,5.18714790187873e-06,56,"Day056",56,2
"Day057",-0.101700916247522,-0.11030174459732,0.0461995315060816,0.0135151930060121,0.00618936642109635,-0.0462359792652135,0.0661920203199487,-0.0314602433156116,0.00322252268558295,0.0113291877743559,-0.00119889863247517,-0.0203026633014845,-0.00380150903494653,-0.0206460193931418,-0.00674519007150702,0.0184135485482159,-0.0161929255826397,0.00228750682056414,0.0134110991297423,0.0160748635679934,0.00374740164369513,0.0110052759411001,-0.0112058571882118,-0.00886704042184937,0.0132937002038608,0.0139580929955729,0.00133244512765589,0.0116159061835831,-0.0034243718289508,0.00299484672050892,-0.00151596944783675,-0.00455000639517638,-0.00363043092031146,0.00203469629568261,0.00278213963447836,0.00973605678367088,-0.0048713257858992,-0.00469203107709269,0.00727460661943679,-0.00506079146542656,0.00388273444520654,0.00178509564375671,0.00146546916961221,0.000534319651268037,0.00251334529056578,0.00101558465107794,-0.00118170935859973,-0.00459233213327075,-0.00016528644285309,0.00166183959637033,0.00192122112920391,0.00160603120709388,-0.000927014333644419,-0.00242434283314947,0.00114739111772496,0.00120671909107799,0.000101439876803514,57,"Day057",57,2
"Day058",-0.0386295335533473,-0.0576665533196662,0.0339448157359847,0.0651776067433506,0.0291188814702376,-0.0111309759222758,0.0681112748808791,0.0138885670614712,0.0113143528894878,-0.0277188018022143,-0.028825485458134,-0.00831980304592899,-0.0139845349241446,-0.0355160892947987,0.0242909187311735,-0.00800976694880278,0.0263235896837061,-0.00988852782035419,0.00485499510965699,-0.00608529241731022,-0.00852474528727973,-0.0149226619343021,-0.00634919036947352,0.00477828081013112,0.00855487522138414,-0.00675580198438571,0.00475599530419996,0.00794030108255815,-0.0005307305305234,0.00216476616487454,0.00499931988550464,-0.00207362393581158,0.00644567074845885,0.00464329145392582,0.00124725536305179,-0.00102981253599954,0.00140108660208279,0.00530149236974208,0.00179631118347458,-0.00227302179007527,-0.00178300335022429,-0.00118561835597057,0.0032277012766061,0.0010807814250334,0.000270994722116882,-0.00109354026321941,0.000244495898091616,0.00179779749827921,-0.000115457816892758,-0.00022247059914923,-0.00122147801701235,-0.0028328311429366,0.000659587138980594,-1.77137211179382e-05,-0.00136341031608758,-0.000566008275425907,-0.0005932515430477,58,"Day058",58,2
"Day059",0.00908357689823648,-0.0293500463523862,0.00401059899139033,0.104081885154706,0.00635163161773614,0.00622966120765138,0.0552033799243441,0.054897856177892,-0.0243035843266304,0.0235615620667606,-0.0280615059432256,0.0347476099514932,0.0132469737652821,-0.0317982407569382,0.0130426151680797,-0.00844369755579367,-0.0199596410512193,0.00681687006240262,0.0061576284277858,-0.00611884357329569,0.0124908141709367,0.00781402047129504,0.0128999403129163,-0.00281471555720598,-0.0109495561887216,0.0100686887680966,0.00159088932422346,0.0101776647140974,-0.000758263263237076,0.000851080474599629,0.00124249717192144,0.00433320664880111,0.000764907957090357,-0.000121266759858949,-0.00180376622318439,0.00192012579724717,0.00144177250716444,-0.000201308895648102,-0.00152800150250873,4.36257171583073e-05,0.00738803937044787,0.00153086673989088,-0.00241182215254598,0.00147237496381037,0.00177413921923299,0.00244826272235407,0.00214537486566487,0.000724215605094052,-0.00111866265972181,-0.00148240642831743,-0.000284320115162186,0.000958720797200634,0.000450921262184871,0.00131990912448021,-0.000718529550432596,0.0012337859343331,-0.000263677377342137,59,"Day059",59,2
"Day060",0.0593554369606687,-0.0178789588761934,0.00608994255328196,0.116031286606622,-0.0210484996642178,-0.00709860619255715,0.0229614498102509,0.0321881813010072,-0.0231800339533791,0.00850254454114005,0.00545435583686188,0.0197676574295549,-0.00449504820353748,-0.00621393808273148,-0.0166676636855208,-0.0245160155721506,-0.00280473586153987,0.015879698366997,0.0017691875407067,0.0175002917066191,-0.00417417751913405,-0.0145366283650712,0.0061369841204535,0.0137812934520964,-0.00281948707391548,0.00489530267634561,-0.0114021566641596,0.000142946694984676,-0.00217326457033235,0.015745481916827,0.00381262533013555,-0.0163580874692232,-0.0077666399591824,-0.00134240669185922,-0.000178545932487064,0.0047091841190154,0.000617827543671993,0.00922228568051998,0.0038788964120033,-0.00489305546096688,-0.00493899136008329,0.00617279117616886,-0.00252396078146651,-0.000922152449069742,0.000476978236472929,0.00062181243101287,0.00230850495284532,-0.00292416234670011,0.00264622589379056,0.0040244838601422,0.00103362565863052,-0.00115921323470667,-0.00193498939693916,0.00043857273920335,0.00341596808103774,-0.00430737050378233,0.000663619479847011,60,"Day060",60,2
"Day061",0.0682834684912258,-0.0181155392822042,0.0202285360751257,0.126348823207565,-0.0425531808866323,-0.0053251334192696,0.0303315677715743,0.0141046223021025,-0.0248261975680774,0.00599096789495783,0.00236448887286513,0.00765767103941215,-0.00439681599522731,-0.00481232012666557,-0.0107681191077963,-0.00860073137855515,0.000720968668205828,0.00363133196584133,-0.0148702537430861,0.0197432723314889,-0.0125621977188401,0.00585794515904316,-0.0124101114715895,0.0138151405501476,0.000556941960107177,-0.0073766405583727,-0.012017836317859,0.00114405954585469,-0.00011129028417708,-0.00197364267538295,0.00500196452618061,0.00522972633837709,-0.00636917004231715,0.00054012236506583,0.0137424926000373,-0.00511818915026729,-0.00396797146678159,-0.00477185306987856,-0.00081949647765498,0.0067692307581498,0.0017744303140021,0.000592605158942528,0.00280157359019927,-0.000997674414736472,0.00142568160554767,-0.00479663466026161,-0.00319443289622477,0.00446384229581903,-0.00847076939067766,-0.00134212820434294,0.00161602662707943,0.00048097834891552,0.00523857120140001,-0.00175212171193277,-0.00494820538417598,0.00148225373855254,0.000152285568096186,61,"Day061",61,2
"Day062",0.0878703236801889,-0.0139437195573859,0.0312069588096217,0.128164205679019,-0.0562234536620492,-0.00672897717498349,0.0171693410953152,0.00211856528577003,-0.0143677606559213,0.000878278769154598,0.00681297207087488,-0.00367980301669514,-0.00296784667691843,0.00281309633314677,0.00384930287477618,0.00428406440360854,0.00877119183453343,0.00485918271617802,-0.0021292569598185,0.00996518753652653,-0.00413131849454842,0.0165101533741966,-0.0236073177238995,0.0101131742446096,0.00549657745607003,-0.00900939994936802,-0.00145010080854811,-0.00885234831711141,0.00280920131033039,-0.0089831968998032,0.00521258473782217,0.00525579326608204,0.00783271204273112,0.000202658878950909,-0.000872778388039853,-0.00321293693453383,0.0022225588531597,-0.000612420715654589,-0.0114441907933139,-0.000915598883936558,0.00240789413883003,-0.00139629630227615,0.000544983518474876,0.0056858261196134,0.000169984401161854,0.00629134419692847,0.00303188075273974,-0.00207729893603331,0.00860252792355193,-0.000392026525671434,-0.00374203525605729,0.000540037020914146,-0.0017745142619405,-0.0019575764927785,0.000786744117501154,0.00126074752555782,-0.00121331288860623,62,"Day062",62,2
"Day063",0.109956821697702,-0.0132937165447329,0.0394797745930875,0.133306935476483,-0.0563879761073176,-0.00927157951363574,0.0106993587155277,0.00272212046268485,-0.0127179130784691,-0.00752943196522293,0.00594013302282933,-0.00624978416638679,0.00610050699715331,0.0109068051220938,0.00979734209004471,0.00727732822060827,0.00353321562285116,-0.00501682639471659,-0.00213821084397375,0.0021324175376357,0.00970123160584476,0.00752226461745961,0.000695109567505078,-0.00163640672387119,-0.00199038768339837,-0.0124944860585607,0.000135988997197468,-0.00827655427001313,0.00275648117683115,0.00757697386056013,0.00179342515734477,0.0140257672102077,0.00560362673604146,0.00343140668687431,0.001838221482654,0.00130929051553002,-0.00515229804590866,0.00025044764532403,0.0127898670484847,0.00133651740373118,0.0018574069005023,-0.00872857085466237,-0.00250545559754691,-0.00183952306024445,-0.00461481672007416,-9.13100898866698e-05,-0.00965056227870357,-0.00571154804229118,-0.00223942680201808,-0.00731412428135785,-0.00228065429745548,0.0010806310628365,-0.000699062240385968,0.00582040868725926,0.00212016143521335,-0.000939599092145282,-5.61595160440011e-06,63,"Day063",63,2
"Day064",0.153936389495573,-0.0181594792894681,0.0378685772303235,0.131878887978884,-0.0612775938496685,-0.0111065928443424,0.00780710341613399,-0.0180792660898695,-0.016585310203039,0.00394237549274274,-0.00542570938827364,0.00363206477530145,0.000774379396365749,0.00179258229637186,-8.76752388920492e-05,0.0112588493018995,-0.00683558266412087,-0.0129549088061838,0.00195816580212433,-0.00650093968606161,-0.0244301582669189,-0.000308026026838894,-0.00315547147987206,-0.0224137091478102,-0.0114085268067416,-0.000222527344055473,0.00357944714254814,0.00543520177715745,-0.0116094484576086,-0.0116977563031951,-0.00255400370652998,-0.00786191656637276,0.0106873551954209,-0.0134347487595226,-0.000997698723174414,0.00102451839059401,4.50529296696756e-05,-0.00465919093791081,0.00764863755186939,0.0061151447144861,-0.00395366234274221,-0.00329586820831604,-0.000910582507682994,-0.0101753523745218,0.00476476810692719,-0.000391715847352964,-0.00141840485469312,0.00296353704318999,0.00429348289774868,0.00139155878410624,-0.00133398656626608,-0.0012191856326342,0.0005337812153493,0.000299314282795857,0.0016499157254083,0.000550853829408553,0.000572569394116818,64,"Day064",64,2
"Day065",0.151466719677918,-0.0160904768963982,0.0433600827725974,0.139859236244295,-0.053050481336051,-0.0126399293605285,0.00345363224691384,-0.013755922811144,-0.0147063951410284,-0.00700342281123966,-0.000116784181563956,0.0090696824758571,-0.00202201782977315,0.0143156559448915,0.00394875286332014,0.000910082679037807,-0.0036008770796603,-0.0186327067332011,-0.000643021605327904,-0.00656158139943855,-0.00959479489096938,0.00752178691884387,0.0145812539264331,-0.0227832794511044,0.00422974512584663,-0.0102453024449117,-0.00131762514939923,-0.00347745815728911,-0.00114302939406775,0.00551887992942882,-0.0103559909968888,-0.00140576042629048,0.00544784706520262,0.00154702137372032,0.00378028421759734,0.00286312595709281,-0.00878512148889248,0.011786955815367,-0.00560464872264211,-0.00378002845586306,-0.00596097429107876,0.00769206560543719,0.00244396472886159,0.00329808263777754,-0.00310706965674163,-0.00164321528758576,0.000949715478772751,0.0009481367861171,0.00102355736522382,0.00665096038998123,0.00464839144593191,0.00100879512061372,0.000679397661765427,-0.00381752870517779,-0.00249045645136992,-0.000827071540356933,-0.00016748938823929,65,"Day065",65,2
"Day066",0.16276668874688,-0.0134027765908207,0.0270508593145828,0.146106425896872,-0.0688066504895509,-0.0185145439325969,-0.008877047694362,-0.0295405195537762,0.00745891407619946,-0.0121130815031852,-0.00211838155811732,-0.0146503421691883,0.00688615490172649,0.00545585486069861,-0.00315314750444344,-0.00921134618343974,-0.00247330855196107,-0.00493461442861146,-0.0103435506172438,0.0039258644436132,0.00820073343762043,0.00426387367894271,-0.00143231420974574,-0.00178564934731022,0.00421704994046397,0.00951682938009943,0.00749023411954245,0.00673427746288823,-0.00762881865825258,0.0104119401392436,0.00333549356754785,0.00126265056992765,0.00320700457910049,0.000427269122573391,-0.016189419463813,0.00552739206302668,0.00195075019454325,-0.000637530326278448,-0.00625523913913357,-0.00347539324421099,0.0014242806384141,-0.00414110161976357,0.00495383309607496,0.00384963493298192,-0.00311393786280889,-0.000564574331242738,-0.00245113488143472,0.00372111568248873,-0.00115062933238729,0.00695232853127131,0.0012016956405552,-0.00145441930393589,0.00130485600342018,0.0041483507945309,0.000804346976258579,0.00436265671411573,0.00139768040206366,66,"Day066",66,2
"Day067",0.171391058152304,-0.0125953407480385,0.0411743959589271,0.154834451346421,-0.07327293872164,-0.018454613167965,-0.0112589846918125,-0.036412814403458,0.0157911542149696,-0.0178087117384511,0.0100552759924419,-0.0105969372018851,0.00882171304179112,0.00239884294718929,-0.00259278334803333,-0.00373172880167264,0.00144599614063697,0.000256138729637143,-0.00759566897216224,0.00306318319025835,0.0249519693745683,-0.00112093603039273,0.00311693830249139,0.00116663997842097,0.00301923310625088,0.0105729763440352,-0.00226819413865067,0.00363439382084413,0.0167248546451269,0.0107859020571687,-0.0032306399250069,-0.00262621664495788,0.00729180889275371,0.00450461380914845,0.0016063086574888,0.00012200537671632,0.0124533943817267,0.00855962820523147,-0.00384460744646378,0.00350715181236876,0.00185611889829523,-0.00488894418598976,-0.00249214354429046,-0.0037719889659212,0.00826705323430747,0.00217115358760329,0.00321735870844534,0.00055327941293638,-0.00845678690166672,-0.00262830889211777,0.00359277797876454,-0.00139505790503696,-0.00024256760973039,-0.00415159016138239,0.000561621036842085,-0.0032459000534753,-0.000515423194893981,67,"Day067",67,2
"Day068",0.194319749774463,-0.0114598238524653,0.0325470636760247,0.139014682545932,-0.0695178858540718,-0.0210777619277831,-0.0212363652936454,-0.0326382836542382,0.0108607096208698,-0.0171789204017463,0.00394275551237379,-0.0134850032725353,0.00471632117782662,-0.00918696518803939,-0.00845168369752507,0.00465798053760308,-5.35932273845806e-05,-0.00465816291199797,0.00194180588015242,-0.000886636235439685,0.0110611141418151,-0.00613418386856597,0.00222486169972961,0.00406178009015884,0.000315558932708449,0.00909181930079912,0.00548102813508898,0.00666326879949245,0.00779269988964858,-0.00858343221997752,-0.00938675986503622,-0.000892722639235,-0.00248351519682856,-0.00703786598969314,-0.00259479494837867,-0.000948490465190072,-0.00207013769099075,-0.00719258297979057,0.00474769755565089,-0.0045950160727663,-0.00969782816300385,0.00989478388512143,0.00596923788824572,0.00289660896708095,-0.00566572295301061,-0.0036032885979035,0.00304976598260738,-0.00640989484078354,-0.000571220368119349,-0.00617477713518304,0.000304513150564711,0.00379591770171007,-0.00418909296745029,-0.00203673634188952,-0.00169106706148138,-0.000631241038854261,-0.000626671917005943,68,"Day068",68,2
"Day069",0.224034606614275,-0.00487914955968469,0.0453865206078078,0.122479302880973,-0.0548570705657086,-0.0124056897536847,-0.0292091770709178,-0.0232832653851038,0.0101458651537537,-0.015803575703226,0.0157474312407769,-0.00738819417556578,-0.00145519785782662,0.00177629112872142,0.00759968529675987,0.00700642040134348,0.00567712820570443,0.0080726083342702,0.00553953359588405,-0.0188206839332138,-0.000612986559299077,-0.0149800601102615,0.00333679701181463,-0.0124898326165418,-0.00114870782911897,-0.000575286736836082,-0.00555605072791299,0.0023829721420541,-0.0114668937497627,-0.00262447274402518,-0.00401597225533238,-0.00275590379905924,-0.00391463952763386,0.00605367397863701,0.0147850494437313,-0.00797508987399302,0.00279827773175671,-0.00369469632866915,-0.00162898688659102,-0.00449034494606642,0.00479113024291407,0.00112413294042959,-0.000412076497046635,0.00456490459940666,-0.00302918676055078,0.00510414938677567,-0.000946452273685183,-0.000247871476467801,0.00456173170879623,0.00355895576624563,-0.00611722686919823,-0.0025035645944312,0.000966281254214333,0.00136892756735669,0.00246622075924462,0.00146508175721485,0.000629863429556836,69,"Day069",69,2
"Day070",0.237793254570907,-0.00435695301169099,0.0515841602170324,0.124160944149728,-0.0302548539090395,-0.0018007219083607,-0.0376216244930857,-0.025518808182615,0.00241854266702632,-0.0321324732650558,-0.00392331125643348,-0.00933436786469507,0.00607657390670025,0.0232734960575036,0.00995601385749799,0.00331122765543838,-0.00291843578335822,0.00243570454724446,0.0122860141696787,-0.00115060368477384,-0.00681700195757512,0.00140696393930849,0.00474059612961785,0.0105419377319947,-0.0053417644081267,-0.00046915759047377,0.00902955275541109,-0.00817973011042319,0.000975827307891048,-0.00530223559520937,0.00987497875631215,-0.00590282102742257,-0.0105007007281241,0.00534472396089676,-0.00651697864749539,-0.00194711654825448,0.00838348556520024,-0.00519517635088449,0.00584144997840018,0.0065906566386748,0.00593091611211032,0.000986690003492017,-0.00185818980968841,0.00955756107828108,0.00244988540382206,-0.0039945231933467,0.000976851684243419,-0.00260084233911216,-1.13070194820065e-05,0.00158295013388113,-0.00222904005664208,0.00018691973909999,-0.00335557201237663,-0.00111264176758695,-0.00222602592393885,0.0015912164256778,-0.00119959501933499,70,"Day070",70,2
"Day071",0.256168054898015,-0.00310209121564639,0.0436993945257247,0.113757058478377,-0.0340999689553634,-0.000504632612267416,-0.0407271902269952,-0.0262199632182962,0.0121464766011248,-0.022898435084718,-0.0036327389566069,-0.00953061884732859,-0.000367398464150506,0.019761213492508,0.000718051253648341,0.0104755372471068,0.00126470083652552,0.00253758321247082,0.00755816158804418,-0.0123124603567016,-0.00211224278955087,-0.00225545995794892,-0.00773868450484221,0.00677416968482955,0.00772699988965638,-0.00235181653035528,0.00604852565843486,-0.00362523049251572,-0.00149851528035351,-0.00987995309993196,0.00684035405805404,0.0147846832601535,-0.00624350237322723,0.00121398261890223,-0.00301495894942416,0.00474366561833168,-0.0105840543479056,0.0020283721788798,-0.00190220013231985,-0.00174567426676068,0.000244651867958537,-0.00147301777303415,-0.00412275051249714,-0.0134876563487215,0.00248526264764612,-0.00245583045655559,0.00250136939317578,0.00553419188102334,0.000246606890019268,-0.0031256930927825,0.00255129682215958,0.00146328654773212,0.00253018344963146,0.00231068268817697,0.00115389775987495,-0.00208614626460332,0.000899679722965671,71,"Day071",71,2
"Day072",0.249745712720958,-0.0190752398411613,-0.06594861614614,0.108280085101221,0.00770290234773343,0.00909594677187883,-0.0250722111296107,-0.0148181241211561,0.0415432473769706,0.0309321246596412,0.0005988982182388,-0.000453437666154675,-0.00197605636864423,-0.0106076003261462,-0.000616440660745645,-0.00547399192575536,-0.000422593580375737,0.00984503579937103,0.0195439565914361,-0.0144482747241019,0.00318071780538847,-0.00095998692889175,-0.0015355966555042,0.00362634072952869,-0.00290085218360106,0.0049115302670262,-0.00494214507420588,-0.0136202308289004,0.00174944657821169,-0.00947182767174583,0.0068069403513634,-0.0247412609653335,-0.0100083500430545,-0.00159299428504058,0.000841169092361353,-0.0063206223163269,-0.0110088635568227,0.00307884939992983,0.00151018805942177,0.00042725960534039,-0.00228356533043166,-0.00468690882017367,-0.0021301954262371,0.008684744722514,0.00124481172153716,-0.00521332468082555,-0.00195895814593209,0.00442399832113308,-0.00170923085223722,-0.000735228960730015,-0.000423135539799198,-0.000222250711396621,0.00334019532810066,0.000136409346233707,-0.000715047190479239,-0.00148045176384806,-0.0002076517149581,72,"Day072",72,3
"Day073",0.264221167070101,-0.0147049072042398,-0.0448500753068242,0.085651538936275,0.0202839996934842,0.0020176511898333,-0.0251775768345177,-5.75042981415408e-05,0.0215785595520121,0.0186526369530001,-0.00821107952474537,0.0154735757572855,-0.00846206172864785,0.00379854214336392,-0.012491479760548,-0.0160880353355183,0.00691293523798792,0.00669804059951973,0.014421735472418,0.00441406630718097,-0.000742827782605346,-0.00698517288531874,-0.00475330596302972,0.00140692624358217,0.00564348092154399,-0.0151515910874756,-0.00364842410845278,0.0018096732350731,-0.00751129014750362,-0.00297731724593101,-0.0120240498804091,0.00213870713011292,-0.0156549427691094,-0.00757723165879045,-0.00270234248608421,-0.0107607083408152,0.00413197409418065,-0.0101798287726525,-0.00328814531806002,-0.00426001783476716,0.00233066308325404,-0.004046671375098,-0.00074360280955924,-0.0102555938628335,-0.00183656292094442,0.00684950336262939,0.00386928879242159,-0.000539512223423981,-0.000716386515974901,-0.00169490296444934,0.00183011617414772,0.00220459338165774,8.73225702391466e-05,-0.000834843430075452,-0.00038444614112779,-0.000379180806460157,-0.000350164216502617,73,"Day073",73,3
